ID,County,Jurisdiction,Precinct,Population,White,Black,Latino,Democrat,Republican,Libertarian,Green
P1295434000001,Ogemaw County,OGEMAW,MILLS TOWNSHIP; 1,1502,1441,0,11,222,460,16,2
P0774216000021,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 21,1487,1365,40,57,786,202,30,13
P0492942000003,Genesee County,GENESEE,FOREST TOWNSHIP; 3,1515,1479,6,32,338,436,36,8
P1257492000004,Oakland County,OAKLAND,SOUTHFIELD TOWNSHIP; 4,1516,1458,20,21,534,438,46,4
P1457952000007,Saginaw County,SAGINAW,THOMAS TOWNSHIP; 7,1596,1519,31,76,279,602,32,2
P0936654000004,Livingston County,LIVINGSTON,PUTNAM TOWNSHIP; 4,1514,1473,5,20,309,596,39,12
P0931064000005,Livingston County,LIVINGSTON,BRIGHTON TOWNSHIP; 5,1509,1424,25,49,232,417,44,6
P1632200001360,Wayne County,WAYNE,DETROIT CITY; 360,1502,35,1428,29,499,9,1,4
P1250911000004,Oakland County,OAKLAND,BLOOMFIELD TOWNSHIP; 4,1503,1172,103,43,467,445,25,8
P0452152000011,Eaton County,EATON,DELTA TOWNSHIP; 11,1493,1184,161,84,427,239,31,9
P1632200007402,Wayne County,WAYNE,DETROIT CITY; 402,1512,9,1467,11,338,2,1,2
P1637496000007,Wayne County,WAYNE,SOUTHGATE CITY; 7,1504,1339,51,115,349,315,25,7
P0495598000001,Genesee County,GENESEE,MOUNT MORRIS TOWNSHIP; 1,1484,1210,192,60,298,205,19,10
P1631312000007,Wayne County,WAYNE,CANTON TOWNSHIP; 7,1515,1337,84,35,392,450,40,16
P1255944000022,Oakland County,OAKLAND,NOVI CITY; 22,1506,1196,120,111,457,345,28,18
P1631312000024,Wayne County,WAYNE,CANTON TOWNSHIP; 24,1498,1344,44,57,436,413,39,5
P0493122000002,Genesee County,GENESEE,GAINES TOWNSHIP; 2,1521,1479,11,31,298,469,37,11
P0813400001008,Kent County,KENT,GRAND RAPIDS CITY; Ward 1; Precinct 8,1512,1396,17,80,549,390,49,14
P1113898000003,Midland County,MIDLAND,HOMER TOWNSHIP; 3,1531,1490,8,29,286,501,38,8
P0790944000001,Kalkaska County,KALKASKA,BOARDMAN TOWNSHIP; 1,1530,1488,7,9,156,528,22,5
P1457952000001,Saginaw County,SAGINAW,THOMAS TOWNSHIP; 1,1532,1409,36,40,300,670,46,11
P0492922000001,Genesee County,GENESEE,FLUSHING TOWNSHIP; 1,1533,1462,33,39,368,493,34,11
P1632200006463,Wayne County,WAYNE,DETROIT CITY; 463,1474,683,297,865,235,25,6,5
P1634900000023B,Wayne County,WAYNE,LIVONIA CITY; 23|B,1522,1409,54,65,325,508,24,9
P0996980000013,Macomb County,MACOMB,ROSEVILLE CITY; 13,1511,1314,120,21,325,330,28,13
P0674086002001,Ionia County,IONIA,IONIA CITY; Ward 2; Precinct 2,1494,1385,6,153,183,266,20,6
P0777188000002,Kalamazoo County,KALAMAZOO,SCHOOLCRAFT TOWNSHIP; 2,1525,1458,15,31,287,429,27,7
P0452152000015,Eaton County,EATON,DELTA TOWNSHIP; 15,1479,999,321,98,544,297,33,6
P1390894000001,Ottawa County,OTTAWA,BLENDON TOWNSHIP; 1,1531,1480,9,75,112,757,39,6
P0797572000001,Kalkaska County,KALKASKA,SPRINGFIELD TOWNSHIP; 1,1523,1473,7,27,166,441,15,5
P0372214000004,Clinton County,CLINTON,DE WITT TOWNSHIP; 4,1513,1397,27,76,399,437,35,10
P1257490000005,Oakland County,OAKLAND,SOUTHFIELD CITY; 5,1498,848,505,40,620,201,19,10
P1255398000006,Oakland County,OAKLAND,MILFORD TOWNSHIP; 6,1562,1507,2,37,416,505,36,4
P1512528000001,Sanilac County,SANILAC,ELK TOWNSHIP; 1,1526,1472,6,56,154,493,20,5
P1436956000001,Roscommon County,ROSCOMMON,ROSCOMMON TOWNSHIP; 1,1533,1507,3,24,242,485,31,18
P0451092000001,Eaton County,EATON,BROOKFIELD TOWNSHIP; 1,1537,1482,10,43,192,499,46,7
P0492900007046,Genesee County,GENESEE,FLINT CITY; Ward 7; Precinct 46,1498,1103,305,82,508,180,23,12
P1632200002229,Wayne County,WAYNE,DETROIT CITY; 229,1538,17,1499,3,502,10,3,3
P1556196000002,Shiawassee County,SHIAWASSEE,OWOSSO TOWNSHIP; 2,1539,1494,3,16,409,564,35,5
P1632200002204,Wayne County,WAYNE,DETROIT CITY; 204,1528,91,1392,16,430,10,2,2
P0774216000024,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 24,1486,1248,139,71,561,131,27,18
P1632200005130,Wayne County,WAYNE,DETROIT CITY; 130,1528,43,1446,6,306,5,2,4
P1115378001001,Midland County,MIDLAND,MIDLAND CITY; Ward 1; Precinct 1,1528,1446,23,42,268,308,41,7
P1634900000001B,Wayne County,WAYNE,LIVONIA CITY; 1|B,1554,1316,153,55,348,310,26,12
P1632200001262,Wayne County,WAYNE,DETROIT CITY; 262,1505,302,1109,26,316,26,4,2
P0491988000003,Genesee County,GENESEE,DAVISON CITY; 3,1507,1414,34,51,364,359,20,12
P0776140000001,Kalamazoo County,KALAMAZOO,OSHTEMO TOWNSHIP; 1,1531,1398,69,20,398,547,40,9
P1632200006482,Wayne County,WAYNE,DETROIT CITY; 482,1530,60,1401,82,461,3,4,4
P0916854000001,Lenawee County,LENAWEE,RIDGEWAY TOWNSHIP; 1,1542,1487,4,40,211,490,44,11
P1638245300001,Wayne County,WAYNE,GROSSE POINTE SHORES CITY; 1,1561,1458,27,33,271,800,18,7
P1632200002294,Wayne County,WAYNE,DETROIT CITY; 294,1528,27,1468,6,490,13,3,3
P1396246000010,Ottawa County,OTTAWA,PARK TOWNSHIP; 10,1543,1487,7,50,397,583,44,6
P1632200004038,Wayne County,WAYNE,DETROIT CITY; 38,1503,148,1298,12,376,7,0,4
P1632200005220,Wayne County,WAYNE,DETROIT CITY; 220,1550,17,1510,7,332,6,4,2
P0491626000004,Genesee County,GENESEE,CLAYTON TOWNSHIP; 4,1542,1458,16,61,261,443,40,11
P0555248000001,Grand Traverse County,GD. TRAVERSE,MAYFIELD TOWNSHIP; 1,1550,1517,5,6,184,565,42,11
P0753640000001,Jackson County,JACKSON,HANOVER TOWNSHIP; 1,1551,1519,1,21,270,593,43,5
P1397584000006,Ottawa County,OTTAWA,SPRING LAKE TOWNSHIP; 6,1527,1451,13,44,285,436,37,14
P1336844000001,Osceola County,OSCEOLA,RICHMOND TOWNSHIP; 1,1554,1525,1,2,222,633,32,10
P1632200006157,Wayne County,WAYNE,DETROIT CITY; 157,1510,422,989,58,403,71,24,13
P0693428000001,Iosco County,IOSCO,GRANT TOWNSHIP; 1,1546,1504,3,18,269,516,25,9
P1638600000033,Wayne County,WAYNE,WESTLAND CITY; 33,1585,1267,225,75,381,291,40,11
P0372214000002,Clinton County,CLINTON,DE WITT TOWNSHIP; 2,1528,1393,47,99,417,424,45,11
P1255944000019,Oakland County,OAKLAND,NOVI CITY; 19,1507,1255,77,22,461,626,31,8
P1632200002381,Wayne County,WAYNE,DETROIT CITY; 381,1525,10,1472,19,389,5,0,2
P1632200005126,Wayne County,WAYNE,DETROIT CITY; 126,1533,156,1315,27,480,26,11,11
P0770084000001,Kalamazoo County,KALAMAZOO,ALAMO TOWNSHIP; 1,1556,1509,21,20,297,508,40,8
P1632200007346,Wayne County,WAYNE,DETROIT CITY; 346,1503,42,1404,19,437,19,0,3
P1257492000009,Oakland County,OAKLAND,SOUTHFIELD TOWNSHIP; 9,1543,1275,131,15,535,362,21,5
P0670690000003,Ionia County,IONIA,BELDING CITY; 3,1540,1469,7,54,207,313,42,15
P1632100000032,Wayne County,WAYNE,DEARBORN CITY; 32,1587,1448,36,30,480,371,26,23
P1632200003179,Wayne County,WAYNE,DETROIT CITY; 179,1546,18,1503,7,506,12,1,3
P1632200007398,Wayne County,WAYNE,DETROIT CITY; 398,1543,11,1489,10,471,10,3,3
P0991652000039,Macomb County,MACOMB,CLINTON TOWNSHIP; 39,1565,1508,27,13,353,539,25,3
P1637900000011,Wayne County,WAYNE,TAYLOR CITY; 11,1530,1437,30,69,256,345,30,3
P1015790000001,Manistee County,MANISTEE,NORMAN TOWNSHIP; 1,1553,1484,10,24,251,529,27,7
P0755918000002,Jackson County,JACKSON,NORVELL TOWNSHIP; 2,1562,1530,7,19,278,550,25,10
P1256903502004,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 4,1551,1394,55,49,447,445,39,14
P0330607000001,Chippewa County,CHIPPEWA,BAY MILLS TOWNSHIP; 1,1477,623,3,5,347,269,19,39
P1632200002392,Wayne County,WAYNE,DETROIT CITY; 392,1544,20,1491,30,412,7,0,4
P0495616000004,Genesee County,GENESEE,MUNDY TOWNSHIP; 4,1569,1534,12,32,416,525,34,13
P1632200002403,Wayne County,WAYNE,DETROIT CITY; 403,1531,51,1429,13,403,13,5,4
P1632100000034,Wayne County,WAYNE,DEARBORN CITY; 34,1541,1406,47,74,528,376,38,20
P1632200002212,Wayne County,WAYNE,DETROIT CITY; 212,1558,5,1531,15,394,9,1,1
P0492900002012,Genesee County,GENESEE,FLINT CITY; Ward 2; Precinct 12,1538,110,1373,22,522,14,6,3
P1632200005160,Wayne County,WAYNE,DETROIT CITY; 160,1510,62,1390,15,436,14,4,6
P1653642000001,Wexford County,WEXFORD,HANOVER TOWNSHIP; 1,1560,1505,7,27,193,476,30,12
P1473522000001,St. Clair County,ST. CLAIR,GREENWOOD TOWNSHIP; 1,1538,1482,4,29,186,498,34,13
P0991652000009,Macomb County,MACOMB,CLINTON TOWNSHIP; 9,1520,1251,178,35,261,335,20,6
P0213586000001,Berrien County,BERRIEN,HAGAR TOWNSHIP; 1,1572,1434,61,66,232,525,39,4
P0776296000002,Kalamazoo County,KALAMAZOO,PAVILION TOWNSHIP; 2,1564,1518,10,11,274,484,35,8
P1492914000001,St. Joseph County,ST. JOSEPH,FLOWERFIELD TOWNSHIP; 1,1562,1487,16,21,235,508,24,7
P0830152000001,Keweenaw County,KEWEENAW,ALLOUEZ TOWNSHIP; 1,1571,1552,2,9,286,534,42,11
P1257490000016,Oakland County,OAKLAND,SOUTHFIELD CITY; 16,1559,170,1355,10,1023,62,5,12
P1215544000001,Muskegon County,MUSKEGON,MOORLAND TOWNSHIP; 1,1575,1520,4,74,187,511,23,6
P1638600000007,Wayne County,WAYNE,WESTLAND CITY; 7,1531,1371,57,68,342,345,32,10
P1574214000001,Tuscola County,TUSCOLA,JUNIATA TOWNSHIP; 1,1567,1509,19,53,269,538,23,3
P1632200005121,Wayne County,WAYNE,DETROIT CITY; 121,1568,34,1509,6,349,3,2,2
P1252738001004,Oakland County,OAKLAND,FARMINGTON CITY; Ward 1; Precinct 4,1543,1223,203,31,567,299,51,8
P0654600004033,Ingham County,INGHAM,LANSING CITY; Ward 4; Precinct 33,1529,1222,203,80,662,253,38,10
P0933186000004,Livingston County,LIVINGSTON,GENOA TOWNSHIP; 4,1557,1504,8,24,432,570,34,9
P0911272000003,Lenawee County,LENAWEE,CAMBRIDGE TOWNSHIP; 3,1564,1507,2,60,318,594,28,6
P0495530000004,Genesee County,GENESEE,MONTROSE TOWNSHIP; 4,1572,1526,7,29,299,469,25,6
P0357300000001,Clare County,CLARE,SHERIDAN TOWNSHIP; 1,1575,1530,18,31,134,429,21,7
P0813400003075,Kent County,KENT,GRAND RAPIDS CITY; Ward 3; Precinct 75,1499,576,778,91,564,83,29,18
P0050126000002,Allegan County,ALLEGAN,ALLEGAN CITY; 2,1543,1381,91,45,475,667,69,32
P1633552000004,Wayne County,WAYNE,GROSSE POINTE FARMS CITY; 4,1577,1513,18,28,424,549,39,16
P1610300005003,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 5; Precinct 3,1517,1146,246,57,791,49,8,20
P1574340000001,Tuscola County,TUSCOLA,KINGSTON TOWNSHIP; 1,1574,1529,5,27,165,483,16,5
P0811366000005,Kent County,KENT,CASCADE TOWNSHIP; 5,1574,1489,13,36,353,622,43,11
P1150674000010,Monroe County,MONROE,BEDFORD TOWNSHIP; 10,1579,1542,4,33,292,576,36,4
P1255982000008,Oakland County,OAKLAND,OAKLAND TOWNSHIP; 8,1581,1436,48,50,432,738,33,9
P0496818000001,Genesee County,GENESEE,RICHFIELD TOWNSHIP; 1,1559,1380,132,23,372,378,26,7
P1396900000002,Ottawa County,OTTAWA,ROBINSON TOWNSHIP; 2,1570,1485,4,94,257,616,42,11
P1632200001311,Wayne County,WAYNE,DETROIT CITY; 311,1580,27,1527,8,566,7,6,5
P1574388000001,Tuscola County,TUSCOLA,KOYLTON TOWNSHIP; 1,1585,1549,9,30,154,472,25,1
P1632200004008,Wayne County,WAYNE,DETROIT CITY; 8,1566,212,1314,13,475,25,3,7
P0912120000001,Lenawee County,LENAWEE,DEERFIELD TOWNSHIP; 1,1568,1507,5,90,207,468,33,5
P0811366000001,Kent County,KENT,CASCADE TOWNSHIP; 1,1589,1459,31,8,406,670,46,8
P0813400002027,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 27,1544,1190,223,86,520,253,35,28
P1632200004019,Wayne County,WAYNE,DETROIT CITY; 19,1539,274,1198,36,426,10,5,3
P1570322000002,Tuscola County,TUSCOLA,ARBELA TOWNSHIP; 2,1572,1489,20,42,235,384,39,14
P0256344000002,Calhoun County,CALHOUN,PENNFIELD TOWNSHIP; 2,1551,1282,177,49,511,637,65,15
P1070438000001,Mecosta County,MECOSTA,AUSTIN TOWNSHIP; 1,1561,1497,11,34,185,434,33,6
P1632100000043,Wayne County,WAYNE,DEARBORN CITY; 43,1595,1485,30,71,503,399,28,15
P1450856000002,Saginaw County,SAGINAW,BIRCH RUN TOWNSHIP; 2,1555,1460,17,82,285,368,30,11
P0998400003053,Macomb County,MACOMB,WARREN CITY; Ward 3; Precinct 53,1570,1402,87,18,381,514,28,7
P1252744000015,Oakland County,OAKLAND,FARMINGTON HILLS CITY; 15,1580,1095,138,32,515,400,28,7
P0774218000007,Kalamazoo County,KALAMAZOO,KALAMAZOO TOWNSHIP; 7,1551,1340,106,94,638,273,39,21
P1572710000001,Tuscola County,TUSCOLA,FAIRGROVE TOWNSHIP; 1,1579,1522,9,69,210,487,38,9
P0810116000001,Kent County,KENT,ALGOMA TOWNSHIP; 1,1578,1521,13,31,238,621,52,5
P1578186000002,Tuscola County,TUSCOLA,VASSAR TOWNSHIP; 2,1580,1521,5,36,210,465,15,5
P1632200001358,Wayne County,WAYNE,DETROIT CITY; 358,1570,23,1489,36,403,7,4,1
P0813402000005,Kent County,KENT,GRAND RAPIDS TOWNSHIP; 5,1578,1444,9,46,496,442,36,9
P0818894002015,Kent County,KENT,WYOMING CITY; Ward 2; Precinct 15,1536,1054,142,388,300,298,38,12
P0495616000003,Genesee County,GENESEE,MUNDY TOWNSHIP; 3,1574,1492,28,37,419,522,29,5
P0492922000005,Genesee County,GENESEE,FLUSHING TOWNSHIP; 5,1581,1460,66,50,369,430,24,10
P1632200006485,Wayne County,WAYNE,DETROIT CITY; 485,1589,12,1542,21,536,6,3,1
P0452454000002,Eaton County,EATON,EATON RAPIDS CITY; 2,1582,1532,7,72,259,335,45,8
P0754142006001,Jackson County,JACKSON,JACKSON CITY; Ward 6; Precinct 1,1573,1430,75,37,443,451,32,6
P1630138000013,Wayne County,WAYNE,ALLEN PARK CITY; 13,1574,1522,4,114,353,488,32,14
P1632200003172,Wayne County,WAYNE,DETROIT CITY; 172,1593,93,1457,20,308,11,1,5
P1152340000003,Monroe County,MONROE,DUNDEE TOWNSHIP; 3,1592,1547,9,19,266,597,48,10
P1632200005134,Wayne County,WAYNE,DETROIT CITY; 134,1589,168,1379,26,542,16,11,8
P0452152000013,Eaton County,EATON,DELTA TOWNSHIP; 13,1572,1383,49,61,445,501,43,6
P0155096000001,Barry County,BARRY,MAPLE GROVE TOWNSHIP; 1,1593,1563,1,8,164,509,29,7
P0613630000002,Houghton County,HOUGHTON,HANCOCK CITY; 2,1595,1502,13,29,333,319,40,15
P0410542000001,Delta County,DELTA,BARK RIVER TOWNSHIP; 1,1578,1485,6,7,185,566,26,6
P1632200003086,Wayne County,WAYNE,DETROIT CITY; 86,1593,79,1445,9,452,15,0,1
P1632200002387,Wayne County,WAYNE,DETROIT CITY; 387,1590,30,1530,6,351,6,2,2
P0452152000016,Eaton County,EATON,DELTA TOWNSHIP; 16,1569,1338,121,80,384,358,43,9
P1634780000024,Wayne County,WAYNE,LINCOLN PARK CITY; 24,1580,1456,36,159,400,395,27,4
P0771798000002,Kalamazoo County,KALAMAZOO,COOPER TOWNSHIP; 2,1590,1528,17,6,391,477,47,7
P0053864004009,Allegan County,ALLEGAN,HOLLAND CITY; Ward 4; Precinct 9,1565,1388,49,236,370,473,23,18
P0892570000002,Leelanau County,LEELANAU,ELMWOOD TOWNSHIP; 2,1598,1512,6,46,460,594,48,10
P0894232000001,Leelanau County,LEELANAU,KASSON TOWNSHIP; 1,1609,1579,4,18,379,511,37,22
P0813400001018,Kent County,KENT,GRAND RAPIDS CITY; Ward 1; Precinct 18,1528,245,784,578,439,35,13,7
P0492902000002,Genesee County,GENESEE,FLINT TOWNSHIP; 2,1552,910,484,22,635,259,28,10
P1632200006483,Wayne County,WAYNE,DETROIT CITY; 483,1600,32,1526,57,495,11,2,1
P1172672000001,Montcalm County,MONTCALM,EVERGREEN TOWNSHIP; 1,1600,1553,1,30,206,439,45,2
P1632200002242,Wayne County,WAYNE,DETROIT CITY; 242,1574,4,1524,8,492,8,2,3
P0670968000001,Ionia County,IONIA,BOSTON TOWNSHIP; 1,1613,1573,1,47,295,615,35,7
P1610300004002,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 4; Precinct 2,1549,1238,75,115,525,40,17,10
P1610300001003,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 1; Precinct 3,1577,1275,26,66,596,31,18,9
P1632102000010,Wayne County,WAYNE,DEARBORN HEIGHTS CITY; 10,1601,1407,120,49,398,267,18,9
P1591856000002,Van Buren County,VAN BUREN,COVERT TOWNSHIP; 2,1540,868,309,411,277,214,9,3
P0596462000001,Hillsdale County,HILLSDALE,PITTSFORD TOWNSHIP; 1,1603,1543,5,34,153,598,22,3
P1636876000003,Wayne County,WAYNE,RIVER ROUGE CITY; 3,1546,1078,299,274,279,160,4,4
P0670690000002,Ionia County,IONIA,BELDING CITY; 2,1601,1530,3,98,265,402,34,7
P0214760000006,Berrien County,BERRIEN,LINCOLN TOWNSHIP; 6,1609,1514,38,36,255,578,34,11
P0478630000001,Emmet County,EMMET,WEST TRAVERSE TOWNSHIP; 1,1606,1519,0,20,452,733,45,5
P1155390000001,Monroe County,MONROE,MILAN TOWNSHIP; 1,1601,1539,4,46,288,505,37,9
P1632200004049,Wayne County,WAYNE,DETROIT CITY; 49,1608,28,1553,13,316,6,3,3
P1632102000015,Wayne County,WAYNE,DEARBORN HEIGHTS CITY; 15,1585,1472,25,43,301,249,18,14
P0997076000009,Macomb County,MACOMB,ST. CLAIR SHORES CITY; 9,1604,1382,171,25,407,511,32,10
P1255992000014,Oakland County,OAKLAND,OAK PARK CITY; 14,1555,902,543,45,717,156,28,14
P0991652000027,Macomb County,MACOMB,CLINTON TOWNSHIP; 27,1614,1524,44,9,344,610,39,7
P0655314000012,Ingham County,INGHAM,MERIDIAN TOWNSHIP; 12,1570,1205,101,65,515,145,24,12
P0054676000002,Allegan County,ALLEGAN,LEIGHTON TOWNSHIP; 2,1617,1548,12,62,202,894,57,5
P1393336000003,Ottawa County,OTTAWA,GRAND HAVEN TOWNSHIP; 3,1626,1598,4,15,551,761,37,11
P1632200005118,Wayne County,WAYNE,DETROIT CITY; 118,1605,7,1567,7,352,11,1,1
P1171212000001,Montcalm County,MONTCALM,BUSHNELL TOWNSHIP; 1,1604,1544,4,37,141,458,31,7
P1632200007405,Wayne County,WAYNE,DETROIT CITY; 405,1593,17,1536,10,432,5,2,5
P0090524000001,Antrim County,ANTRIM,BANKS TOWNSHIP; 1,1609,1543,2,59,269,681,27,12
P1632200004052,Wayne County,WAYNE,DETROIT CITY; 52,1626,33,1582,12,385,6,1,2
P1633818000014,Wayne County,WAYNE,HIGHLAND PARK CITY; 14,1598,28,1528,10,683,8,4,4
P1258686000012,Oakland County,OAKLAND,WHITE LAKE TOWNSHIP; 12,1609,1479,55,33,379,562,35,4
P1396246000006,Ottawa County,OTTAWA,PARK TOWNSHIP; 6,1601,1482,20,89,436,584,47,10
P0456058000001,Eaton County,EATON,OLIVET CITY; 1,1605,1442,109,50,162,267,16,4
P1632200002386,Wayne County,WAYNE,DETROIT CITY; 386,1607,14,1563,5,418,10,4,3
P1632200004020,Wayne County,WAYNE,DETROIT CITY; 20,1602,241,1312,9,572,31,6,3
P1617113000003,Washtenaw County,WASHTENAW,SALEM TOWNSHIP; 3,1620,1537,22,47,346,614,50,6
P1632200001359,Wayne County,WAYNE,DETROIT CITY; 359,1578,16,1519,16,422,4,1,4
P1072968000001,Mecosta County,MECOSTA,FORK TOWNSHIP; 1,1604,1535,21,22,195,447,19,11
P0053864005011,Allegan County,ALLEGAN,HOLLAND CITY; Ward 5; Precinct 11,1587,1177,70,604,316,445,37,12
P0376186000001,Clinton County,CLINTON,OVID CITY; 1,1603,1534,6,91,217,344,37,11
P0495530000001,Genesee County,GENESEE,MONTROSE TOWNSHIP; 1,1626,1529,70,30,277,377,22,13
P1638600000011,Wayne County,WAYNE,WESTLAND CITY; 11,1562,1141,320,64,381,238,29,11
P1256903502018,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 18,1626,1543,23,36,445,599,46,8
P0492900007048,Genesee County,GENESEE,FLINT CITY; Ward 7; Precinct 48,1584,1096,394,80,592,138,16,14
P1471554000002,St. Clair County,ST. CLAIR,CHINA TOWNSHIP; 2,1626,1587,1,17,212,603,32,4
P0995048000024,Macomb County,MACOMB,MACOMB TOWNSHIP; 24,1633,1546,58,24,591,1095,50,14
P1215512000001,Muskegon County,MUSKEGON,MONTAGUE TOWNSHIP; 1,1600,1509,11,78,299,441,39,11
P0253050000001,Calhoun County,CALHOUN,FREDONIA TOWNSHIP; 1,1626,1587,0,24,253,541,28,6
P0336398000001,Chippewa County,CHIPPEWA,PICKFORD TOWNSHIP; 1,1595,1441,0,9,186,642,25,7
P1257492000008,Oakland County,OAKLAND,SOUTHFIELD TOWNSHIP; 8,1620,1453,78,27,717,400,24,8
P1256110000014,Oakland County,OAKLAND,ORION TOWNSHIP; 14,1624,1493,53,41,375,541,46,11
P1075206000001,Mecosta County,MECOSTA,MARTINY TOWNSHIP; 1,1625,1580,7,7,288,397,25,8
P1631312000020,Wayne County,WAYNE,CANTON TOWNSHIP; 20,1614,1103,267,50,617,394,34,9
P1632200004111,Wayne County,WAYNE,DETROIT CITY; 111,1618,13,1576,11,336,5,1,0
P1472382000001,St. Clair County,ST. CLAIR,EAST CHINA TOWNSHIP; 1,1631,1599,4,15,206,413,18,3
P1636506000002,Wayne County,WAYNE,PLYMOUTH CITY; 2,1626,1488,32,30,499,299,51,10
P0217098000003,Berrien County,BERRIEN,ST. JOSEPH TOWNSHIP; 3,1630,1486,53,38,366,644,46,5
P1632200002245,Wayne County,WAYNE,DETROIT CITY; 245,1622,8,1579,3,564,8,5,4
P0811366000007,Kent County,KENT,CASCADE TOWNSHIP; 7,1618,1507,27,35,501,517,45,15
P1637736000003,Wayne County,WAYNE,SUMPTER TOWNSHIP; 3,1589,1208,316,32,347,412,26,5
P1632836000003,Wayne County,WAYNE,FLAT ROCK CITY; 3,1608,1526,19,96,393,505,42,12
P1632200005436,Wayne County,WAYNE,DETROIT CITY; 436,1607,122,1424,43,429,25,6,9
P0994690000004,Macomb County,MACOMB,LENOX TOWNSHIP; 4,1583,1304,175,52,259,342,37,7
P1632200004113,Wayne County,WAYNE,DETROIT CITY; 113,1615,20,1553,18,213,2,0,0
P1457054000004,Saginaw County,SAGINAW,SAGINAW TOWNSHIP; 4,1523,1378,75,132,360,503,38,9
P1153082000002,Monroe County,MONROE,FRENCHTOWN TOWNSHIP; 2,1615,1559,7,30,306,438,28,6
P1034124000001,Marquette County,MARQUETTE,ISHPEMING TOWNSHIP; 1,1638,1595,1,7,399,446,43,17
P0997282000003,Macomb County,MACOMB,SHELBY TOWNSHIP; 3,1625,1557,12,63,247,522,39,17
P0876816000001,Lapeer County,LAPEER,RICH TOWNSHIP; 1,1623,1572,9,37,185,573,22,4
P1637496000014,Wayne County,WAYNE,SOUTHGATE CITY; 14,1627,1273,238,103,487,296,19,6
P0674086004001,Ionia County,IONIA,IONIA CITY; Ward 4; Precinct 4,1604,1505,11,107,229,279,39,13
P1632200002208,Wayne County,WAYNE,DETROIT CITY; 208,1612,119,1441,18,647,18,6,10
P1632200004026,Wayne County,WAYNE,DETROIT CITY; 26,1603,27,1529,20,482,6,2,4
P0492900005037,Genesee County,GENESEE,FLINT CITY; Ward 5; Precinct 37,1576,73,1409,56,378,7,1,0
P1256958000001,Oakland County,OAKLAND,ROSE TOWNSHIP; 1,1631,1563,9,47,297,588,54,10
P0995582000001,Macomb County,MACOMB,MOUNT CLEMENS CITY; 1,1571,569,909,47,608,125,17,11
P1632200002292,Wayne County,WAYNE,DETROIT CITY; 292,1610,13,1558,4,456,3,0,2
P1632200001304,Wayne County,WAYNE,DETROIT CITY; 304,1613,158,1392,34,302,16,1,2
P0856488000012,Lake County,LAKE,PLEASANT PLAINS TOWNSHIP; 12,1581,1234,256,63,283,326,30,7
P0276572000002,Cass County,CASS,PORTER TOWNSHIP; 2,1634,1602,0,29,212,618,22,6
P1632200002223,Wayne County,WAYNE,DETROIT CITY; 223,1627,6,1575,6,511,10,2,4
P0251788000001,Calhoun County,CALHOUN,CONVIS TOWNSHIP; 1,1636,1585,4,44,212,505,19,9
P1552350000002,Shiawassee County,SHIAWASSEE,DURAND CITY; 2,1642,1589,2,41,318,413,45,6
P0818894002014,Kent County,KENT,WYOMING CITY; Ward 2; Precinct 14,1589,1316,92,233,277,421,38,15
P0815958000003,Kent County,KENT,OAKFIELD TOWNSHIP; 3,1631,1575,8,57,306,540,42,8
P1115378004004,Midland County,MIDLAND,MIDLAND CITY; Ward 4; Precinct 4,1634,1442,28,50,445,490,64,1
P0495598000011,Genesee County,GENESEE,MOUNT MORRIS TOWNSHIP; 11,1628,220,1361,16,654,51,6,5
P1632200004060,Wayne County,WAYNE,DETROIT CITY; 60,1642,19,1595,5,446,9,0,2
P1416634000001,Presque Isle County,PRESQUE ISLE,PRESQUE ISLE TOWNSHIP; 1,1656,1639,2,16,386,711,40,10
P0275712000001,Cass County,CASS,NEWBERG TOWNSHIP; 1,1632,1532,50,20,185,498,27,9
P0550888000003,Grand Traverse County,GD. TRAVERSE,BLAIR TOWNSHIP; 3,1638,1521,6,67,274,533,29,11
P1632200001285,Wayne County,WAYNE,DETROIT CITY; 285,1639,35,1573,19,528,20,6,3
P1632200005131,Wayne County,WAYNE,DETROIT CITY; 131,1641,51,1554,8,376,2,0,2
P1257490000035,Oakland County,OAKLAND,SOUTHFIELD CITY; 35,1608,216,1312,30,871,82,14,11
P1632200007330,Wayne County,WAYNE,DETROIT CITY; 330,1641,110,1485,34,681,14,6,1
P0818894003026,Kent County,KENT,WYOMING CITY; Ward 3; Precinct 26,1617,1365,88,162,367,425,57,14
P1396246000003,Ottawa County,OTTAWA,PARK TOWNSHIP; 3,1636,1577,7,43,530,638,50,10
P1215914002006,Muskegon County,MUSKEGON,NORTON SHORES CITY; Ward 2; Precinct 6,1643,1581,14,43,513,619,55,15
P0495528000001,Genesee County,GENESEE,MONTROSE CITY; 1,1657,1604,12,39,295,371,34,16
